ProductId,Name,CreationDate,Suppliers,Category,CommandId,Total,Rating,UserId,InvoiceId,InvoiceDate,Continent
71,Shirt,1623506009066,Hauck - Reichel LLC,Electronics,292,611€,3.61,940,870,1609602579786,Africa
714,Bike,1511685277707,Cronin - Franecki and Sons,Grocery,294,1075€,0.26,257,561,1644314520163,Europe
54,Towels,1460562344017,"Dickens, Hills and Feil and Sons",Health,295,1296€,2.84,539,814,1510486872244,Asia
54,Towels,1460562344017,"Dickens, Hills and Feil and Sons",Health,295,1296€,2.84,539,895,1526663198039,Asia
532,Soap,1613350508705,Gibson Group LLC,Books,296,3752€,1.89,11,616,1457598346669,Europe
919,Mouse,1442178485860,Crist Inc Inc,Books,299,800€,4.51,85,484,1630065902799,America
919,Mouse,1442178485860,Crist Inc Inc,Books,299,800€,1.69,309,791,1646206863869,America
919,Mouse,1442178485860,Crist Inc Inc,Books,299,800€,3.82,493,303,1416296448999,America
919,Mouse,1442178485860,Crist Inc Inc,Books,299,800€,3.82,493,846,1603950626091,Africa
321,Shirt,1421120487873,Brakus and Sons and Sons,Baby,304,5917€,0.66,247,666,1584141793568,Oceania
858,Ball,1528310121053,Daniel and Sons LLC,Clothing,305,1100€,3.44,99,381,1512059386113,America
919,Mouse,1442178485860,Crist Inc Inc,Books,306,451€,4.51,85,484,1630065902799,America
919,Mouse,1442178485860,Crist Inc Inc,Books,306,451€,1.69,309,791,1646206863869,America
919,Mouse,1442178485860,Crist Inc Inc,Books,306,451€,3.82,493,303,1416296448999,America
919,Mouse,1442178485860,Crist Inc Inc,Books,306,451€,3.82,493,846,1603950626091,Africa
728,Bike,1568314764523,Beahan - Tromp Inc,Outdoors,307,6399€,2.58,923,31,1601615057800,Africa
984,Shirt,1542242267367,Stiedemann Inc Inc,Jewelery,308,2120€,3.85,279,943,1414306046762,Europe
566,Towels,1396331531697,Rau - Haag Inc,Movies,309,480€,4.6,102,615,1405008573676,Europe
566,Towels,1396331531697,Rau - Haag Inc,Movies,309,480€,1.18,536,15,1417661625104,Asia
321,Shirt,1421120487873,Brakus and Sons and Sons,Baby,310,10296€,0.66,247,666,1584141793568,Oceania
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,312,12741€,1.55,254,907,1525496258349,Oceania
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,312,12741€,1.55,254,105,1560204500125,Asia
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,312,12741€,1.55,254,865,1572068276286,Europe
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,312,12741€,1.55,254,13,1643480481537,Europe
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,314,2660€,0.78,262,330,1488591290872,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,314,2660€,0.78,262,355,1544708085179,Africa
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,314,2660€,0.78,262,67,1561991498002,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,314,2660€,0.78,262,980,1580300444180,Asia
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,314,2660€,0.78,262,235,1599060854304,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,314,2660€,0.78,262,595,1650735686597,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,314,2660€,1.86,832,507,1634764988422,Europe
955,Car,1534827222627,Hagenes - Metz Inc,Movies,317,6608€,0.53,180,397,1648066334388,Oceania
170,Fish,1405406703899,Stracke - Goldner LLC,Computers,319,10560€,3.58,7,703,1490806227719,Europe
170,Fish,1405406703899,Stracke - Goldner LLC,Computers,319,10560€,3.58,7,958,1552751309364,America
170,Fish,1405406703899,Stracke - Goldner LLC,Computers,319,10560€,2.49,136,385,1452020366290,Oceania
170,Fish,1405406703899,Stracke - Goldner LLC,Computers,319,10560€,2.49,136,178,1504857190507,Oceania
571,Salad,1586824013289,Tremblay - Hirthe LLC,Music,325,11094€,2.28,532,462,1532075920814,Asia
571,Salad,1586824013289,Tremblay - Hirthe LLC,Music,325,11094€,2.28,532,206,1648814898173,Oceania
857,Mouse,1400599730424,"Schuster, Williamson and Batz Inc",Toys,326,9801€,3.29,585,692,1520034679888,America
674,Cheese,1521326715045,"Koepp, Green and Schneider LLC",Tools,328,6528€,2.52,471,467,1482120856299,Europe
674,Cheese,1521326715045,"Koepp, Green and Schneider LLC",Tools,328,6528€,2.52,471,395,1533707018047,Africa
46,Cheese,1439576208132,Thompson - Lemke Inc,Beauty,330,8568€,4.4,911,358,1450130359544,Asia
46,Cheese,1439576208132,Thompson - Lemke Inc,Beauty,330,8568€,4.4,911,993,1574568541516,Africa
266,Bike,1396330691067,Wilkinson - Purdy Inc,Garden,335,6105€,4.38,402,569,1574321732256,Europe
559,Bacon,1546318195235,Jones LLC LLC,Home,338,5247€,1.08,235,691,1400233475243,America
882,Chips,1396300279799,Schmidt - Maggio Inc,Grocery,340,4290€,3.53,658,260,1561752540254,Africa
882,Chips,1396300279799,Schmidt - Maggio Inc,Grocery,340,4290€,3.17,901,840,1526684385813,Africa
364,Keyboard,1636025432296,Hegmann and Sons and Sons,Toys,342,6512€,0.71,852,166,1457301217274,Asia
454,Cheese,1392348306854,Tromp - O'Connell Group,Beauty,344,130€,3.63,320,423,1650448172955,Europe
454,Cheese,1392348306854,Tromp - O'Connell Group,Beauty,344,130€,2.26,966,639,1630922276352,Europe
481,Pizza,1595801001388,"Feil, Douglas and Jacobson LLC",Music,348,882€,0.02,259,393,1466510744298,Asia
481,Pizza,1595801001388,"Feil, Douglas and Jacobson LLC",Music,348,882€,3.36,658,260,1561752540254,Africa
959,Sausages,1519590787120,"Bartoletti, Kilback and Torp Inc",Clothing,349,837€,1.72,546,812,1496272425087,Africa
959,Sausages,1519590787120,"Bartoletti, Kilback and Torp Inc",Clothing,349,837€,1.72,546,453,1610942943684,Asia
559,Bacon,1546318195235,Jones LLC LLC,Home,351,2314€,1.08,235,691,1400233475243,America
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,352,8584€,1.55,254,907,1525496258349,Oceania
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,352,8584€,1.55,254,105,1560204500125,Asia
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,352,8584€,1.55,254,865,1572068276286,Europe
737,Keyboard,1470439939634,"Volkman, Schuppe and Simonis and Sons",Health,352,8584€,1.55,254,13,1643480481537,Europe
806,Pants,1452843108087,"Doyle, Larson and Kshlerin Group",Books,354,5520€,3.36,896,567,1433413795225,Africa
806,Pants,1452843108087,"Doyle, Larson and Kshlerin Group",Books,354,5520€,3.36,896,444,1442661837395,Oceania
806,Pants,1452843108087,"Doyle, Larson and Kshlerin Group",Books,354,5520€,3.36,896,560,1614326507478,Europe
147,Soap,1552332712057,O'Hara Inc Inc,Sports,358,4720€,2.82,228,781,1441076547868,Asia
147,Soap,1552332712057,O'Hara Inc Inc,Sports,358,4720€,2.82,228,149,1463065314171,America
663,Shoes,1480683825007,"Kautzer, Purdy and Carroll Inc",Baby,359,4536€,0.27,51,758,1493721537666,Africa
663,Shoes,1480683825007,"Kautzer, Purdy and Carroll Inc",Baby,359,4536€,0.27,51,736,1528589968909,Africa
663,Shoes,1480683825007,"Kautzer, Purdy and Carroll Inc",Baby,359,4536€,1.07,263,96,1446488182663,Africa
663,Shoes,1480683825007,"Kautzer, Purdy and Carroll Inc",Baby,359,4536€,1.07,263,165,1478045413949,America
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,361,9894€,3.07,381,729,1412748915501,Europe
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,361,9894€,3.07,381,789,1531740864537,Africa
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,361,9894€,3.07,381,953,1603701392668,Oceania
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,361,9894€,0.1,418,211,1409492189078,America
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,361,9894€,0.1,418,148,1446868081608,America
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,361,9894€,4.99,872,117,1478904324936,Africa
442,Mouse,1588369898757,Gulgowski Group and Sons,Electronics,362,8658€,4.16,37,743,1573256183510,Oceania
750,Pants,1477149505687,Smitham Inc Group,Electronics,364,1242€,1.8,259,393,1466510744298,Asia
461,Cheese,1393654964889,Jacobi - Kuphal and Sons,Baby,365,2622€,3.72,527,233,1445311344196,America
461,Cheese,1393654964889,Jacobi - Kuphal and Sons,Baby,365,2622€,3.72,527,70,1458070316743,Asia
461,Cheese,1393654964889,Jacobi - Kuphal and Sons,Baby,365,2622€,3.72,527,714,1532209846723,Europe
222,Keyboard,1463995468155,Ruecker Group LLC,Games,368,10804€,0.83,441,860,1459942016941,Asia
222,Keyboard,1463995468155,Ruecker Group LLC,Games,368,10804€,0.83,441,659,1536857232946,America
732,Bacon,1542723229742,Schaefer - Larson Inc,Clothing,371,1633€,4.97,36,628,1507992741527,Asia
732,Bacon,1542723229742,Schaefer - Larson Inc,Clothing,371,1633€,0.67,924,238,1542490519412,Oceania
363,Shirt,1407136762651,"Hammes, Lueilwitz and Langosh and Sons",Automotive,378,10234€,0.52,14,790,1428889324657,America
363,Shirt,1407136762651,"Hammes, Lueilwitz and Langosh and Sons",Automotive,378,10234€,0.52,14,778,1498208692808,America
363,Shirt,1407136762651,"Hammes, Lueilwitz and Langosh and Sons",Automotive,378,10234€,0.52,14,244,1594482325162,Oceania
714,Bike,1511685277707,Cronin - Franecki and Sons,Grocery,382,5796€,0.26,257,561,1644314520163,Europe
712,Fish,1401052045710,Nolan - Johnson Group,Electronics,383,10668€,3.06,162,641,1491624085024,Africa
712,Fish,1401052045710,Nolan - Johnson Group,Electronics,383,10668€,3.06,162,967,1536585588898,Oceania
712,Fish,1401052045710,Nolan - Johnson Group,Electronics,383,10668€,1.25,249,273,1525754760367,Oceania
559,Bacon,1546318195235,Jones LLC LLC,Home,385,2277€,1.08,235,691,1400233475243,America
359,Computer,1434168129477,"Lueilwitz, Abshire and McCullough Group",Music,386,976€,0.67,577,695,1637986143649,Africa
665,Chair,1605107568358,"Champlin, Schaden and Jacobson Group",Music,388,2652€,2.2,593,275,1486715902170,America
305,Pants,1453881928746,Volkman Inc Group,Baby,389,2632€,2.24,94,577,1500271196969,Africa
305,Pants,1453881928746,Volkman Inc Group,Baby,389,2632€,2.24,94,578,1626633560851,Europe
305,Pants,1453881928746,Volkman Inc Group,Baby,389,2632€,0.7,328,662,1608613279999,Asia
911,Towels,1616537645976,Stehr - Murray and Sons,Automotive,394,1458€,0.14,605,482,1391260947679,Oceania
452,Table,1612418027123,Ferry Group Inc,Home,396,1040€,2.52,127,978,1413580482354,Asia
452,Table,1612418027123,Ferry Group Inc,Home,396,1040€,2.52,127,411,1443488248787,Africa
452,Table,1612418027123,Ferry Group Inc,Home,396,1040€,1.23,211,931,1407218205502,Oceania
452,Table,1612418027123,Ferry Group Inc,Home,396,1040€,1.23,211,520,1495188865730,Europe
67,Sausages,1614155331254,Crist and Sons Group,Movies,397,2562€,1.28,400,53,1392827042174,America
67,Sausages,1614155331254,Crist and Sons Group,Movies,397,2562€,1.28,400,534,1525942541745,Africa
67,Sausages,1614155331254,Crist and Sons Group,Movies,397,2562€,1.28,400,439,1592559997816,Europe
67,Sausages,1614155331254,Crist and Sons Group,Movies,397,2562€,2.44,876,742,1511433674279,America
67,Sausages,1614155331254,Crist and Sons Group,Movies,397,2562€,2.44,876,229,1578732345807,Europe
67,Sausages,1614155331254,Crist and Sons Group,Movies,397,2562€,2.44,876,144,1620372004984,Oceania
311,Table,1480706348107,Rogahn - Rolfson LLC,Outdoors,399,3400€,0.31,268,130,1580490918365,Oceania
742,Bacon,1643178895034,"Bechtelar, Nienow and Altenwerth Inc",Garden,401,945€,0.93,976,782,1528064018346,Asia
610,Hat,1603827930002,Fay Inc Inc,Automotive,402,4745€,0.59,695,309,1426733994042,America
610,Hat,1603827930002,Fay Inc Inc,Automotive,402,4745€,0.59,695,600,1555362929977,Oceania
925,Tuna,1554993739904,Yost - Rolfson LLC,Health,403,4840€,3.11,78,946,1528367688158,Africa
899,Bacon,1619355939658,"Kuhlman, Murray and Treutel Group",Games,404,1785€,1.11,309,791,1646206863869,America
673,Mouse,1620101361713,Dare LLC and Sons,Toys,406,4482€,4.86,885,773,1477891914336,Oceania
673,Mouse,1620101361713,Dare LLC and Sons,Toys,406,4482€,4.86,885,872,1498363520589,Africa
528,Gloves,1590546237294,Kunde and Sons and Sons,Music,407,9116€,2.99,683,950,1607208248525,Asia
906,Sausages,1424585265100,"Lindgren, Hoeger and O'Connell and Sons",Books,408,1653€,0.11,283,147,1483830325822,America
906,Sausages,1424585265100,"Lindgren, Hoeger and O'Connell and Sons",Books,408,1653€,0.11,283,874,1565030183358,Europe
906,Sausages,1424585265100,"Lindgren, Hoeger and O'Connell and Sons",Books,408,1653€,4.12,383,312,1612816302133,Oceania
906,Sausages,1424585265100,"Lindgren, Hoeger and O'Connell and Sons",Books,408,1653€,2.45,816,875,1441953783149,Europe
906,Sausages,1424585265100,"Lindgren, Hoeger and O'Connell and Sons",Books,408,1653€,4.74,852,166,1457301217274,Asia
816,Chicken,1395528788785,Leannon - Parisian Inc,Baby,409,8514€,2.66,559,457,1542831525518,America
924,Pants,1530784442649,Crona LLC LLC,Health,413,1350€,0.7,11,616,1457598346669,Europe
186,Soap,1583015974874,"Gusikowski, Dach and Heidenreich and Sons",Home,415,3560€,0.28,563,849,1590505742258,Asia
528,Gloves,1590546237294,Kunde and Sons and Sons,Music,419,840€,2.99,683,950,1607208248525,Asia
42,Bike,1453179948615,Ritchie and Sons and Sons,Books,420,5256€,3.63,98,241,1623048486670,America
547,Ball,1446178293032,"Powlowski, Hyatt and Adams LLC",Shoes,421,7906€,0.3,45,394,1388600458712,Europe
547,Ball,1446178293032,"Powlowski, Hyatt and Adams LLC",Shoes,421,7906€,1.84,501,213,1530675256187,Asia
837,Shoes,1551333680921,"Ondricka, Considine and Schowalter Inc",Automotive,422,8613€,2.87,167,472,1455048683874,America
837,Shoes,1551333680921,"Ondricka, Considine and Schowalter Inc",Automotive,422,8613€,4.39,695,309,1426733994042,America
837,Shoes,1551333680921,"Ondricka, Considine and Schowalter Inc",Automotive,422,8613€,4.39,695,600,1555362929977,Oceania
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,423,1904€,3.07,381,729,1412748915501,Europe
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,423,1904€,3.07,381,789,1531740864537,Africa
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,423,1904€,3.07,381,953,1603701392668,Oceania
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,423,1904€,0.1,418,211,1409492189078,America
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,423,1904€,0.1,418,148,1446868081608,America
296,Car,1534841198922,Tremblay - Ullrich and Sons,Beauty,423,1904€,4.99,872,117,1478904324936,Africa
253,Towels,1644949213222,"Kassulke, Mertz and Schneider Group",Books,426,2520€,0.78,522,460,1560383773373,America
573,Keyboard,1461442427295,Leffler Group Group,Jewelery,428,3328€,2.27,911,358,1450130359544,Asia
573,Keyboard,1461442427295,Leffler Group Group,Jewelery,428,3328€,2.27,911,993,1574568541516,Africa
573,Keyboard,1461442427295,Leffler Group Group,Jewelery,428,3328€,0.15,973,167,1533823309080,Europe
949,Fish,1501919688155,Thiel - Jakubowski and Sons,Automotive,429,138€,2.11,516,372,1514905769279,Asia
377,Soap,1629766491825,"VonRueden, Mann and McKenzie and Sons",Automotive,430,1640€,0.3,754,420,1610974452415,Oceania
96,Chair,1580103532017,Maggio and Sons Inc,Electronics,432,5616€,3.49,966,639,1630922276352,Europe
728,Bike,1568314764523,Beahan - Tromp Inc,Outdoors,433,8775€,2.58,923,31,1601615057800,Africa
96,Chair,1580103532017,Maggio and Sons Inc,Electronics,434,4171€,3.49,966,639,1630922276352,Europe
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,436,8080€,0.78,262,330,1488591290872,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,436,8080€,0.78,262,355,1544708085179,Africa
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,436,8080€,0.78,262,67,1561991498002,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,436,8080€,0.78,262,980,1580300444180,Asia
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,436,8080€,0.78,262,235,1599060854304,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,436,8080€,0.78,262,595,1650735686597,America
176,Chips,1539439144744,Graham - Pfannerstill LLC,Computers,436,8080€,1.86,832,507,1634764988422,Europe
956,Gloves,1537750545639,"Quigley, Bauch and Vandervort Inc",Music,438,13015€,2.33,457,844,1464949875087,Oceania
956,Gloves,1537750545639,"Quigley, Bauch and Vandervort Inc",Music,438,13015€,2.33,457,921,1522335639757,Asia
784,Hat,1622207281239,Little Group and Sons,Automotive,439,12936€,4.46,269,963,1472686080035,Europe
784,Hat,1622207281239,Little Group and Sons,Automotive,439,12936€,4.46,269,102,1606471508638,Oceania
612,Mouse,1636414231322,"Price, Emmerich and Mertz LLC",Health,440,4752€,1.38,73,556,1436887371073,Oceania
731,Sausages,1415170402844,Brown - Daugherty Group,Grocery,441,11172€,1.7,922,396,1456184003642,Europe
448,Bacon,1553123602126,"Mante, Effertz and Gleason LLC",Music,443,5720€,0.53,481,35,1470444397171,Oceania
806,Pants,1452843108087,"Doyle, Larson and Kshlerin Group",Books,446,1377€,3.36,896,567,1433413795225,Africa
806,Pants,1452843108087,"Doyle, Larson and Kshlerin Group",Books,446,1377€,3.36,896,444,1442661837395,Oceania
806,Pants,1452843108087,"Doyle, Larson and Kshlerin Group",Books,446,1377€,3.36,896,560,1614326507478,Europe
547,Ball,1446178293032,"Powlowski, Hyatt and Adams LLC",Shoes,448,5040€,0.3,45,394,1388600458712,Europe
547,Ball,1446178293032,"Powlowski, Hyatt and Adams LLC",Shoes,448,5040€,1.84,501,213,1530675256187,Asia
510,Car,1518075196711,Wisozk - Nitzsche LLC,Games,449,3717€,3.13,934,365,1404145344308,Oceania
510,Car,1518075196711,Wisozk - Nitzsche LLC,Games,449,3717€,3.13,934,323,1632163784537,Europe
510,Car,1518075196711,Wisozk - Nitzsche LLC,Games,449,3717€,3.21,934,365,1404145344308,Oceania
510,Car,1518075196711,Wisozk - Nitzsche LLC,Games,449,3717€,3.21,934,323,1632163784537,Europe
518,Salad,1505761101615,Hills - Rodriguez Group,Toys,450,5439€,3.56,885,773,1477891914336,Oceania
518,Salad,1505761101615,Hills - Rodriguez Group,Toys,450,5439€,3.56,885,872,1498363520589,Africa
429,Computer,1563755488731,Blick and Sons LLC,Sports,456,3395€,1.23,838,97,1586386895742,Africa
429,Computer,1563755488731,Blick and Sons LLC,Sports,456,3395€,1.23,838,845,1616337734176,Asia
448,Bacon,1553123602126,"Mante, Effertz and Gleason LLC",Music,458,5499€,0.53,481,35,1470444397171,Oceania
774,Car,1575874712565,Auer - Hayes Group,Computers,461,8544€,4.84,169,168,1466460586635,Africa
482,Soap,1643839498988,Champlin and Sons LLC,Shoes,465,14356€,2.18,546,812,1496272425087,Africa
482,Soap,1643839498988,Champlin and Sons LLC,Shoes,465,14356€,2.18,546,453,1610942943684,Asia
932,Ball,1487267971995,Kilback LLC and Sons,Beauty,466,1620€,2.74,270,181,1395399920120,Asia
932,Ball,1487267971995,Kilback LLC and Sons,Beauty,466,1620€,2.74,270,191,1517573784080,Africa
932,Ball,1487267971995,Kilback LLC and Sons,Beauty,466,1620€,2.74,270,516,1566213259208,America
932,Ball,1487267971995,Kilback LLC and Sons,Beauty,466,1620€,4.13,557,220,1407500184215,Africa
932,Ball,1487267971995,Kilback LLC and Sons,Beauty,466,1620€,4.13,557,693,1513483213324,Africa
453,Chair,1413628234397,Simonis - Hoppe Inc,Health,467,2291€,2.61,421,686,1561690864850,Africa
453,Chair,1413628234397,Simonis - Hoppe Inc,Health,467,2291€,0.19,570,876,1548364094731,Oceania
453,Chair,1413628234397,Simonis - Hoppe Inc,Health,467,2291€,0.19,570,216,1563895481717,Europe
63,Chips,1479888631733,Parker - DuBuque LLC,Games,468,11390€,4.74,354,11,1598519615678,Europe
63,Chips,1479888631733,Parker - DuBuque LLC,Games,468,11390€,3.12,355,254,1491769255380,Oceania
63,Chips,1479888631733,Parker - DuBuque LLC,Games,468,11390€,3.12,355,466,1587334909553,Oceania
883,Bacon,1585922083111,Hettinger - Turcotte Group,Jewelery,470,8442€,3.07,692,380,1579206851356,Africa
883,Bacon,1585922083111,Hettinger - Turcotte Group,Jewelery,470,8442€,3.07,692,499,1638252874688,Asia
934,Gloves,1542535702933,Denesik - West Inc,Health,471,12771€,0.33,139,270,1453023329913,Africa
155,Towels,1446252132883,Anderson - Kilback Group,Shoes,474,7038€,3.41,933,433,1537529763421,Africa
367,Chips,1639716802719,Schinner - Kshlerin Inc,Electronics,484,1470€,0.82,361,324,1487552447510,America
367,Chips,1639716802719,Schinner - Kshlerin Inc,Electronics,484,1470€,0.82,361,559,1613721341119,Oceania
610,Hat,1603827930002,Fay Inc Inc,Automotive,485,4590€,0.59,695,309,1426733994042,America
610,Hat,1603827930002,Fay Inc Inc,Automotive,485,4590€,0.59,695,600,1555362929977,Oceania
493,Computer,1427136564300,Rice Inc Group,Industrial,486,3456€,1.43,423,977,1601958182034,Oceania
732,Bacon,1542723229742,Schaefer - Larson Inc,Clothing,491,4588€,4.97,36,628,1507992741527,Asia
732,Bacon,1542723229742,Schaefer - Larson Inc,Clothing,491,4588€,0.67,924,238,1542490519412,Oceania
916,Bike,1599393378777,Kirlin - Klein and Sons,Health,492,3432€,2.04,250,750,1559758892194,Europe
916,Bike,1599393378777,Kirlin - Klein and Sons,Health,492,3432€,2.04,250,862,1568791729850,Oceania
916,Bike,1599393378777,Kirlin - Klein and Sons,Health,492,3432€,0.8,600,300,1535879622979,Oceania
740,Soap,1598202377983,Schneider and Sons Group,Kids,493,6885€,3.22,718,289,1496544448296,Africa
740,Soap,1598202377983,Schneider and Sons Group,Kids,493,6885€,3.22,718,198,1563285192023,Oceania
461,Cheese,1393654964889,Jacobi - Kuphal and Sons,Baby,494,1144€,3.72,527,233,1445311344196,America
461,Cheese,1393654964889,Jacobi - Kuphal and Sons,Baby,494,1144€,3.72,527,70,1458070316743,Asia
461,Cheese,1393654964889,Jacobi - Kuphal and Sons,Baby,494,1144€,3.72,527,714,1532209846723,Europe
702,Shirt,1644604917234,"Hoeger, Donnelly and Runolfsson LLC",Industrial,496,243€,5.0,126,278,1410692980886,Oceania
702,Shirt,1644604917234,"Hoeger, Donnelly and Runolfsson LLC",Industrial,496,243€,5.0,126,450,1430690902148,America
576,Car,1465933735470,"D'Amore, Kirlin and Mueller LLC",Books,497,3230€,1.08,718,289,1496544448296,Africa
576,Car,1465933735470,"D'Amore, Kirlin and Mueller LLC",Books,497,3230€,1.08,718,198,1563285192023,Oceania
576,Car,1465933735470,"D'Amore, Kirlin and Mueller LLC",Books,497,3230€,2.72,802,134,1494467025137,Asia
575,Pants,1454262979801,"Schneider, Hodkiewicz and Conroy LLC",Clothing,498,3036€,2.59,524,599,1476035330550,Europe
23,Computer,1444551562217,Bauch - Lebsack Inc,Health,502,4120€,2.09,496,537,1532243659676,Africa
23,Computer,1444551562217,Bauch - Lebsack Inc,Health,502,4120€,2.09,496,909,1542370977354,Oceania
23,Computer,1444551562217,Bauch - Lebsack Inc,Health,502,4120€,2.09,496,485,1644702016784,Africa
790,Keyboard,1540996706325,Kuphal LLC and Sons,Garden,504,3773€,3.1,191,474,1552294152728,Africa
790,Keyboard,1540996706325,Kuphal LLC and Sons,Garden,504,3773€,2.26,513,856,1504686441482,Europe
970,Pizza,1507058631068,O'Reilly - Hahn LLC,Music,505,384€,2.41,421,686,1561690864850,Africa
970,Pizza,1507058631068,O'Reilly - Hahn LLC,Music,505,384€,3.28,973,167,1533823309080,Europe
241,Gloves,1618332245876,Lindgren Group and Sons,Automotive,506,2030€,4.26,396,974,1628768184866,Africa
633,Towels,1552019873213,Dooley - Weissnat Group,Health,509,9416€,2.53,609,999,1457332724048,Europe
633,Towels,1552019873213,Dooley - Weissnat Group,Health,509,9416€,2.53,609,92,1632515405213,Africa
913,Shoes,1442120458449,Price Inc Group,Games,511,3074€,0.79,38,426,1468470680315,Africa
520,Keyboard,1482956091279,Turcotte - Marks and Sons,Baby,512,5400€,2.86,328,662,1608613279999,Asia
575,Pants,1454262979801,"Schneider, Hodkiewicz and Conroy LLC",Clothing,513,2295€,2.59,524,599,1476035330550,Europe
610,Hat,1603827930002,Fay Inc Inc,Automotive,514,7440€,0.59,695,309,1426733994042,America
610,Hat,1603827930002,Fay Inc Inc,Automotive,514,7440€,0.59,695,600,1555362929977,Oceania
654,Shirt,1642929660999,Olson Inc and Sons,Games,516,1435€,4.65,820,82,1416836424569,Africa
654,Shirt,1642929660999,Olson Inc and Sons,Games,516,1435€,4.65,820,839,1466641570027,Europe
654,Shirt,1642929660999,Olson Inc and Sons,Games,516,1435€,4.65,820,367,1612653930343,Asia
381,Soap,1587125095916,Koss and Sons LLC,Toys,521,4130€,1.54,856,283,1462191723396,Africa
185,Shirt,1622900426094,Carroll - Deckow LLC,Grocery,524,4181€,4.31,925,568,1418418182861,Oceania
185,Shirt,1622900426094,Carroll - Deckow LLC,Grocery,524,4181€,4.31,925,634,1546656154951,Oceania
880,Towels,1565739913908,Gutkowski - Wolf Inc,Home,525,12838€,2.42,262,330,1488591290872,America
880,Towels,1565739913908,Gutkowski - Wolf Inc,Home,525,12838€,2.42,262,355,1544708085179,Africa
880,Towels,1565739913908,Gutkowski - Wolf Inc,Home,525,12838€,2.42,262,67,1561991498002,America
880,Towels,1565739913908,Gutkowski - Wolf Inc,Home,525,12838€,2.42,262,980,1580300444180,Asia
880,Towels,1565739913908,Gutkowski - Wolf Inc,Home,525,12838€,2.42,262,235,1599060854304,America
880,Towels,1565739913908,Gutkowski - Wolf Inc,Home,525,12838€,2.42,262,595,1650735686597,America
235,Pizza,1611438079217,Wintheiser - Ankunding Group,Computers,527,2480€,1.2,606,29,1533180953539,America
722,Shoes,1590225263057,Wuckert - Schaefer Inc,Jewelery,528,1250€,2.46,780,868,1632970441028,Oceania
370,Pizza,1524746250922,Schumm - Bailey Inc,Automotive,529,2394€,0.65,962,842,1618787970558,Oceania
258,Table,1638905390429,Casper - Doyle and Sons,Outdoors,532,2924€,3.94,563,849,1590505742258,Asia
288,Pizza,1610237596075,Hettinger - Kirlin Inc,Garden,533,5040€,4.36,63,153,1410668468777,Asia
288,Pizza,1610237596075,Hettinger - Kirlin Inc,Garden,533,5040€,3.0,228,781,1441076547868,Asia
288,Pizza,1610237596075,Hettinger - Kirlin Inc,Garden,533,5040€,3.0,228,149,1463065314171,America
288,Pizza,1610237596075,Hettinger - Kirlin Inc,Garden,533,5040€,2.42,803,172,1413860075274,Europe
112,Car,1483233699046,"Huel, Leannon and Volkman Inc",Toys,534,2751€,2.99,223,987,1395843322168,Africa
576,Car,1465933735470,"D'Amore, Kirlin and Mueller LLC",Books,536,5208€,1.08,718,289,1496544448296,Africa
576,Car,1465933735470,"D'Amore, Kirlin and Mueller LLC",Books,536,5208€,1.08,718,198,1563285192023,Oceania
576,Car,1465933735470,"D'Amore, Kirlin and Mueller LLC",Books,536,5208€,2.72,802,134,1494467025137,Asia
859,Hat,1513135438239,Ortiz Inc LLC,Books,537,5916€,1.28,485,833,1599524921830,Asia
813,Mouse,1514040388064,Roberts and Sons Group,Outdoors,538,11398€,2.49,942,891,1482333045939,Oceania
